season,league_match,home,team_1,team_2,outcome,goals_conceded_t1,goals_conceced_t2,goals_scored_t1,goals_scored_t2,home_wins_t1,home_wins_t2,away_wins_t1,away_wins_t2,home_losses_t1,home_losses_t2,away_losses_t1,away_losses_t2,home_draws_t1,home_draws_t2,away_draws_t1,away_draws_t2,rank_position_t1,rank_position_t2,wins_streak_t1,wins_streak_t2,draws_streak_t1,draws_streak_t2,losses_streak_t1,losses_streak_t2
2002,27,team_2,Las Palmas,Espanyol,team_2,28,39,25,31,5,8,2,1,2,3,8,7,7,2,2,5,16,11,0,0,1,1,0,0
2002,27,team_2,Athletic,Real Valladolid,team_2,36,39,37,28,5,7,6,3,3,3,3,7,6,3,3,3,6,9,1,0,0,1,0,0
2002,27,team_2,Osasuna,Tenerife,team_2,28,37,23,18,4,4,4,2,4,5,5,9,5,3,4,3,12,20,0,0,1,0,0,1
2002,27,team_2,Celta,Real Betis,team_2,27,22,42,27,7,8,3,3,2,2,2,4,5,3,7,6,4,5,0,1,2,0,0,0
2002,28,team_2,Real Madrid,Celta,team_1,31,31,52,43,10,7,3,3,0,2,7,3,4,5,3,7,2,6,1,0,0,0,0,1
2002,28,team_2,Deportivo,Sevilla,team_1,33,31,40,43,9,5,4,5,2,3,7,6,2,5,3,3,4,10,1,1,0,0,0,0
2002,28,team_2,Real Betis,Villarreal,draw,23,32,31,29,9,6,3,2,2,4,4,7,3,4,6,4,3,14,2,0,0,0,0,1
2002,28,team_2,Mallorca,Rayo Vallecano,team_1,37,43,28,33,4,7,3,0,5,4,9,9,4,2,2,5,19,18,0,0,0,1,2,0
2002,28,team_2,R. Sociedad,Osasuna,draw,40,31,34,24,5,4,3,4,4,4,10,6,4,5,1,4,17,13,0,0,1,0,0,1
2002,28,team_2,Valencia,Real Zaragoza,team_1,22,38,32,26,8,6,4,3,1,4,3,9,4,3,7,2,1,15,1,0,0,0,0,1
2002,28,team_2,Málaga,Barcelona,team_2,31,25,30,42,6,8,2,4,3,2,5,6,5,3,6,4,12,5,1,0,0,0,0,1
2002,28,team_2,Real Valladolid,Alavés,team_2,39,26,30,25,8,7,3,5,3,6,7,6,3,1,3,2,9,8,1,0,0,0,0,4
2002,28,team_2,Espanyol,Tenerife,draw,40,38,34,21,9,5,1,2,3,5,7,9,2,3,5,3,11,20,1,1,0,0,0,0
2002,28,team_2,Las Palmas,Athletic,team_2,31,38,26,37,5,5,2,6,2,3,9,4,7,6,2,3,16,7,0,0,0,0,1,1
2002,29,team_2,Villarreal,Real Madrid,team_2,33,31,30,53,6,10,2,4,4,0,7,7,5,4,4,3,14,2,0,2,1,0,0,0
2002,29,team_2,Barcelona,Real Betis,team_2,26,24,47,32,9,9,4,3,2,2,6,4,3,3,4,7,4,5,1,0,0,1,0,0
2002,29,team_2,Rayo Vallecano,Deportivo,draw,45,33,33,41,7,9,0,5,5,2,9,7,2,2,5,3,19,3,0,2,0,0,1,0
2002,29,team_2,Alavés,Las Palmas,team_2,27,34,28,27,8,5,5,2,6,2,6,10,1,7,2,2,8,16,1,0,0,0,0,2
2002,29,team_2,Sevilla,Valencia,team_2,32,22,43,33,5,8,5,5,4,1,6,3,5,4,3,7,10,1,0,2,0,0,1,0
2002,29,team_2,Osasuna,Mallorca,team_2,32,37,25,30,4,4,4,4,4,5,6,9,6,4,4,2,13,18,0,1,1,0,0,0
2002,29,team_2,Real Zaragoza,Málaga,team_2,39,36,26,31,6,6,3,2,5,3,9,6,3,5,2,6,15,12,0,0,0,0,2,1
2002,29,team_2,Athletic,Espanyol,team_2,39,41,40,35,6,9,6,1,3,3,4,7,6,2,3,6,6,11,1,0,0,1,0,0
2002,29,team_2,Celta,Real Valladolid,team_1,32,42,43,31,7,8,3,3,3,3,3,8,5,3,7,3,7,9,0,0,0,0,2,1
2002,29,team_2,Tenerife,R. Sociedad,team_1,39,41,22,35,5,5,2,3,5,4,9,10,4,4,3,2,20,17,0,0,1,2,0,0
2002,30,team_2,Deportivo,Osasuna,team_1,34,36,42,27,9,4,5,4,2,4,7,7,3,6,3,4,4,13,0,0,1,0,0,1
2002,30,team_2,Real Madrid,Barcelona,draw,31,28,56,48,11,9,4,4,0,2,7,7,4,3,3,4,2,5,3,0,0,0,0,1
2002,30,team_2,Real Valladolid,Villarreal,draw,46,36,33,30,8,6,3,2,4,4,8,8,3,5,3,4,10,14,0,0,0,0,2,1
2002,30,team_2,Espanyol,R. Sociedad,team_2,41,43,37,35,10,5,1,3,3,5,7,10,2,4,6,2,9,19,1,0,0,0,0,1
2002,30,team_2,Málaga,Sevilla,team_1,37,34,33,43,7,5,2,5,3,4,6,7,5,5,6,3,12,11,1,0,0,0,0,2
2002,30,team_2,Las Palmas,Celta,team_2,35,34,29,47,6,7,2,4,2,3,10,3,7,5,2,7,15,6,1,1,0,0,0,0
2002,30,team_2,Athletic,Alavés,team_1,41,29,40,29,6,8,6,5,3,6,5,7,6,1,3,2,7,8,0,0,0,0,1,1
2002,30,team_2,Real Betis,Real Zaragoza,draw,25,41,34,27,10,6,3,3,2,5,4,10,3,3,7,2,3,17,1,0,0,0,0,3
2002,30,team_2,Mallorca,Tenerife,draw,39,39,34,24,5,5,4,3,5,5,9,9,4,4,2,3,16,18,2,1,0,0,0,0
2002,30,team_2,Valencia,Rayo Vallecano,team_2,22,46,35,34,9,7,5,0,1,5,3,9,4,2,7,6,1,20,3,0,0,1,0,0
2002,31,team_2,Rayo Vallecano,Málaga,draw,47,37,36,35,8,7,0,3,5,3,9,6,2,5,6,6,19,9,1,2,0,0,0,0
2002,31,team_2,Sevilla,Real Betis,draw,36,26,43,35,5,10,5,3,5,2,7,4,5,3,3,8,12,4,0,0,0,1,3,0
2002,31,team_2,Villarreal,Las Palmas,team_2,38,38,32,31,6,6,2,2,4,2,8,11,6,7,4,2,13,18,0,0,1,0,0,1
2002,31,team_2,Real Zaragoza,Real Madrid,team_2,42,32,28,57,6,11,3,4,5,0,10,7,4,4,2,4,16,1,0,0,1,1,0,0
2002,31,team_2,R. Sociedad,Mallorca,team_1,43,39,36,34,6,5,3,4,5,5,10,9,4,4,2,3,17,15,1,0,0,1,0,0
2002,31,team_2,Alavés,Espanyol,team_1,32,42,31,37,8,10,5,1,7,3,7,8,1,2,2,6,8,10,0,0,0,0,2,1
2002,31,team_2,Tenerife,Deportivo,team_2,39,35,24,45,5,9,3,6,5,2,9,7,5,3,3,3,20,3,0,1,1,0,0,0
2002,31,team_2,Celta,Athletic,team_1,36,43,50,43,8,6,4,7,3,3,3,5,5,6,7,3,5,6,2,1,0,0,0,0
2002,31,team_2,Osasuna,Valencia,team_2,39,24,28,36,4,9,4,5,5,1,7,4,6,4,4,7,14,2,0,0,0,0,2,1
2002,31,team_2,Barcelona,Real Valladolid,team_1,29,48,49,35,9,8,4,3,2,4,7,8,4,3,4,4,7,11,0,0,1,1,0,0
2002,32,team_2,Real Madrid,Sevilla,team_1,33,36,60,43,12,5,4,5,0,5,7,7,4,5,4,4,1,12,1,0,0,1,0,0
2002,32,team_2,Deportivo,R. Sociedad,draw,36,43,48,38,10,6,6,4,2,5,7,10,3,4,3,2,3,13,2,2,0,0,0,0
2002,32,team_2,Las Palmas,Barcelona,draw,40,30,34,51,7,9,2,5,2,2,11,7,7,4,2,4,14,6,1,1,0,0,0,0
2002,32,team_2,Alavés,Celta,team_2,33,37,33,56,8,8,6,5,7,3,7,3,1,5,2,7,8,5,1,3,0,0,0,0
2002,32,team_2,Valencia,Tenerife,team_1,25,42,38,25,10,5,5,3,1,5,4,10,4,5,7,3,2,20,1,0,0,0,0,1
2002,32,team_2,Málaga,Osasuna,team_1,37,41,35,29,7,4,3,4,3,5,6,8,6,6,6,4,9,16,0,0,1,0,0,3
2002,32,team_2,Espanyol,Mallorca,team_2,44,41,38,34,10,5,1,4,4,6,8,9,2,4,6,3,10,17,0,0,0,0,2,1
2002,32,team_2,Athletic,Villarreal,team_2,49,41,44,34,6,6,7,2,4,4,5,9,6,6,3,4,7,15,0,0,0,0,1,1
2002,32,team_2,Real Valladolid,Real Zaragoza,draw,50,45,36,29,8,6,3,3,5,5,8,11,3,4,4,2,11,18,0,0,0,0,1,1
2002,32,team_2,Real Betis,Rayo Vallecano,draw,26,47,35,36,10,8,3,0,2,5,4,9,4,2,8,7,4,19,0,0,2,1,0,0
2002,33,team_2,Rayo Vallecano,Real Madrid,team_2,47,33,36,61,8,12,0,5,5,0,9,7,3,4,7,4,19,1,0,2,2,0,0,0
2002,33,team_2,Mallorca,Deportivo,team_2,42,37,36,49,6,10,4,6,6,2,9,7,4,3,3,4,16,3,1,0,0,1,0,0
2002,33,team_2,Barcelona,Athletic,team_1,31,54,52,46,9,6,5,7,2,4,7,6,5,6,4,3,6,7,0,0,1,0,0,2
2002,33,team_2,Real Zaragoza,Las Palmas,draw,45,41,29,35,6,7,3,2,5,2,11,11,5,7,2,3,18,14,0,0,1,1,0,0
2002,33,team_2,Tenerife,Málaga,team_2,43,37,25,37,5,7,3,4,6,3,10,6,5,6,3,6,20,8,0,1,0,0,2,0
2002,33,team_2,Celta,Espanyol,team_2,38,46,59,39,9,10,5,1,3,4,3,9,5,2,7,6,4,10,4,0,0,0,0,3
2002,33,team_2,Sevilla,Real Valladolid,draw,37,50,43,36,5,8,5,3,6,5,7,8,5,3,4,5,12,11,0,0,0,1,1,0
2002,33,team_2,Villarreal,Alavés,team_2,43,36,39,34,7,8,2,6,4,7,9,8,6,1,4,2,13,9,1,0,0,0,0,1
2002,33,team_2,R. Sociedad,Valencia,team_2,44,25,39,39,6,10,4,6,5,1,10,4,5,4,2,7,15,2,0,2,1,0,0,0
2002,33,team_2,Osasuna,Real Betis,draw,43,26,29,35,4,10,4,3,6,2,8,4,6,4,4,9,17,5,0,0,0,3,4,0
2002,34,team_2,Valencia,Mallorca,draw,25,47,43,36,11,6,6,4,1,6,4,10,4,4,7,3,2,16,3,0,0,0,0,1
2002,34,team_2,Celta,Villarreal,team_2,40,45,59,40,9,7,5,2,3,4,4,10,5,6,7,4,4,14,0,0,0,0,1,1
2002,34,team_2,Málaga,R. Sociedad,team_2,37,48,39,39,8,6,4,4,3,5,6,11,6,5,6,2,8,15,2,0,0,0,0,1
2002,34,team_2,Las Palmas,Sevilla,draw,42,38,36,44,7,5,2,5,2,6,11,7,8,5,3,5,13,12,0,0,2,1,0,0
2002,34,team_2,Real Valladolid,Rayo Vallecano,team_2,51,50,37,37,8,8,3,0,5,5,8,10,4,3,5,7,11,19,0,0,2,0,0,1
2002,34,team_2,Espanyol,Deportivo,team_2,46,37,41,54,11,11,1,6,4,2,9,7,2,3,6,4,10,3,1,1,0,0,0,0
2002,34,team_2,Alavés,Barcelona,team_2,37,31,36,54,9,9,6,6,7,2,8,7,1,5,2,4,9,5,1,1,0,0,0,0
2002,34,team_2,Real Betis,Tenerife,team_2,26,45,35,25,10,5,3,3,2,6,4,11,5,5,9,3,6,20,0,0,4,0,0,3
2002,34,team_2,Athletic,Real Zaragoza,draw,56,46,46,30,6,6,7,3,5,5,6,11,6,5,3,3,7,18,0,0,0,2,3,0
2002,34,team_2,Real Madrid,Osasuna,team_2,34,43,64,29,13,4,5,4,0,6,7,8,4,6,4,5,1,17,3,0,0,1,0,0
2002,35,team_2,Barcelona,Celta,team_2,33,42,57,60,10,9,6,5,2,3,7,5,5,5,4,7,4,5,2,0,0,0,0,2
2002,35,team_2,Tenerife,Real Madrid,team_2,46,37,27,65,6,13,3,5,6,0,11,8,5,4,3,4,20,2,1,0,0,0,0,1
2002,35,team_2,Rayo Vallecano,Las Palmas,team_1,50,43,38,37,9,7,0,2,5,2,10,11,3,8,7,4,18,15,1,0,0,3,0,0
2002,35,team_2,Mallorca,Málaga,draw,48,39,37,40,6,8,4,4,6,3,10,7,5,6,3,6,17,8,0,0,1,0,0,1
2002,35,team_2,Villarreal,Espanyol,team_2,46,49,42,42,8,11,2,1,4,4,10,10,6,2,4,6,13,10,1,0,0,0,0,1
2002,35,team_2,Sevilla,Athletic,team_1,39,58,45,48,5,6,5,7,6,5,7,6,6,6,5,4,12,7,0,0,2,1,0,0
2002,35,team_2,R. Sociedad,Real Betis,team_2,49,28,41,36,7,10,4,3,5,2,11,5,5,5,2,9,14,6,1,0,0,0,0,1
2002,35,team_2,Real Zaragoza,Alavés,team_2,48,40,32,38,6,9,3,6,5,7,11,9,6,1,3,2,19,9,0,0,3,0,0,1
2002,35,team_2,Osasuna,Real Valladolid,team_2,44,52,32,37,5,8,4,3,6,5,8,9,6,4,5,5,16,11,1,0,0,0,0,1
2002,35,team_2,Deportivo,Valencia,team_2,38,26,57,44,12,11,6,6,2,1,7,4,3,4,4,8,3,1,2,0,0,1,0,0
2002,36,team_2,Villarreal,Barcelona,team_2,49,35,43,58,8,10,2,6,4,2,11,8,6,5,4,4,13,5,0,0,0,0,1,1
2002,36,team_2,Real Madrid,R. Sociedad,team_2,38,52,69,41,14,7,5,4,0,5,8,12,4,5,4,2,2,15,1,0,0,0,0,1
2002,36,team_2,Espanyol,Valencia,team_2,50,26,45,45,12,12,1,6,4,1,10,4,2,4,6,8,10,1,1,1,0,0,0,0
2002,36,team_2,Celta,Real Zaragoza,team_1,43,50,62,33,10,6,5,3,3,5,5,12,5,6,7,3,4,19,1,0,0,0,0,1
2002,36,team_2,Athletic,Rayo Vallecano,team_2,59,50,48,40,6,9,7,1,6,5,6,10,6,3,4,7,8,14,0,2,0,0,1,0
2002,36,team_2,Alavés,Sevilla,team_2,41,39,40,46,10,5,6,6,7,6,9,7,1,6,2,5,7,12,1,1,0,0,0,0
2002,36,team_2,Real Betis,Mallorca,team_1,28,48,39,37,11,6,3,4,2,6,5,10,5,5,9,4,6,17,1,0,0,2,0,0
2002,36,team_2,Real Valladolid,Tenerife,team_1,52,50,38,28,9,6,3,3,5,6,9,12,4,5,5,3,11,20,1,0,0,0,0,1
2002,36,team_2,Las Palmas,Osasuna,team_2,45,45,37,32,7,5,2,4,3,6,11,9,8,6,4,5,16,18,0,0,0,0,1,1
2002,36,team_2,Málaga,Deportivo,draw,39,39,40,57,8,12,4,6,3,2,7,8,7,3,6,4,9,3,0,0,1,0,0,1
2002,37,team_2,Espanyol,Barcelona,team_2,52,36,46,62,12,11,1,6,4,2,11,8,2,5,6,4,12,5,0,1,0,0,1,0
2002,37,team_2,Rayo Vallecano,Alavés,team_1,52,43,44,40,10,10,1,6,5,7,10,10,3,1,7,2,13,7,3,0,0,0,0,1
2002,37,team_2,R. Sociedad,Real Valladolid,team_1,52,53,44,43,8,9,4,4,5,5,12,9,5,4,2,5,14,10,1,2,0,0,0,0
2002,37,team_2,Mallorca,Real Madrid,draw,51,41,38,69,6,14,4,5,7,0,10,9,5,4,4,4,18,2,0,0,0,0,1,1
2002,37,team_2,Valencia,Málaga,team_1,27,41,47,42,13,8,6,4,1,3,4,7,4,7,8,7,1,8,2,0,0,2,0,0
2002,37,team_2,Tenerife,Las Palmas,team_1,55,48,29,39,6,7,3,2,7,3,12,12,5,8,3,4,20,17,0,0,0,0,2,2
2002,37,team_2,Sevilla,Celta,team_1,39,43,48,63,6,10,6,6,6,3,7,5,6,5,5,7,11,4,2,2,0,0,0,0
2002,37,team_2,Osasuna,Athletic,draw,47,63,35,50,6,6,4,7,6,6,9,7,6,6,5,4,15,9,1,0,0,0,0,2
2002,37,team_2,Deportivo,Real Betis,team_1,41,29,59,42,12,11,6,4,2,2,8,5,4,5,4,9,3,6,0,2,1,0,0,0
2002,37,team_2,Real Zaragoza,Villarreal,team_2,51,53,33,44,6,8,3,2,6,4,12,12,6,6,3,4,19,16,0,0,0,0,2,2
2002,38,team_2,Real Madrid,Deportivo,team_2,41,41,69,62,14,12,5,7,0,2,9,8,5,4,4,4,2,3,0,1,1,0,0,0
2002,38,team_2,Real Betis,Valencia,team_2,32,27,42,49,11,13,4,7,3,1,5,4,5,4,9,8,6,1,0,3,0,0,1,0
2002,38,team_2,Athletic,Tenerife,team_1,64,55,51,30,6,6,7,4,6,7,7,12,7,5,4,3,9,19,0,1,1,0,0,0
2002,38,team_2,Las Palmas,R. Sociedad,draw,49,53,39,47,7,8,2,5,4,5,12,12,8,5,4,2,18,14,0,2,0,0,3,0
2002,38,team_2,Villarreal,Sevilla,team_2,54,40,46,50,9,6,2,7,4,6,12,7,6,6,4,5,15,8,1,3,0,0,0,0
2002,38,team_2,Celta,Rayo Vallecano,team_2,45,52,64,45,10,10,6,2,4,5,5,10,5,3,7,7,5,13,0,4,0,0,1,0
2002,38,team_2,Alavés,Osasuna,team_1,44,48,40,36,10,6,6,4,8,6,10,9,1,6,2,6,7,16,0,0,0,1,2,0
2002,38,team_2,Real Valladolid,Mallorca,team_2,56,51,44,38,9,6,4,4,6,7,9,10,4,5,5,5,11,17,0,0,0,1,1,0
2002,38,team_2,Málaga,Espanyol,team_1,43,54,42,46,8,12,4,1,4,4,7,12,7,2,7,6,10,12,0,0,0,0,1,2
2002,38,team_2,Barcelona,Real Zaragoza,draw,36,53,64,34,12,6,6,3,2,6,8,13,5,6,4,3,4,20,2,0,0,0,0,3
2003,2,team_1,Málaga,Rayo Vallecano,team_1,2,2,3,2,0,0,1,0,0,0,0,0,0,1,0,0,7,13,1,0,0,1,0,0
2003,2,team_1,Osasuna,Deportivo,team_2,2,4,2,2,0,0,0,0,0,1,0,0,0,0,1,0,10,16,0,0,1,0,0,1
2003,2,team_1,Athletic,Barcelona,team_2,4,2,2,2,0,0,0,0,0,0,1,0,0,1,0,0,14,11,0,0,0,1,1,0
2003,2,team_1,Valencia,Recreativo,team_1,0,3,2,2,0,0,1,0,0,1,0,0,0,0,0,0,6,20,1,0,0,0,0,1
2003,2,team_1,Alavés,Racing,team_2,2,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,8,19,0,0,1,0,0,1
2003,2,team_1,Espanyol,R. Sociedad,team_2,2,2,0,4,0,1,0,0,0,0,1,0,0,0,0,0,18,4,0,1,0,0,1,0
2003,2,team_1,Celta,Mallorca,team_1,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,3,17,1,0,0,0,0,1
2003,2,team_1,Real Valladolid,Villarreal,team_1,0,2,1,2,0,0,1,0,0,0,0,0,0,1,0,0,5,9,1,0,0,1,0,0
2003,2,team_1,Atlético,Sevilla,draw,2,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,12,15,0,0,1,0,0,1
2003,2,team_1,Real Betis,Real Madrid,draw,2,0,4,2,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0
2003,3,team_1,Real Madrid,Osasuna,team_1,1,4,3,3,1,0,0,0,0,1,0,0,0,0,1,1,6,15,0,0,1,0,0,1
2003,3,team_1,Barcelona,Espanyol,team_1,2,5,4,1,0,0,1,0,0,1,0,1,1,0,0,0,7,19,1,0,0,0,0,2
2003,3,team_1,Deportivo,Real Valladolid,team_1,5,0,4,2,0,1,1,1,1,0,0,0,0,0,0,0,10,5,1,2,0,0,0,0
2003,3,team_1,Sevilla,Athletic,draw,2,6,1,2,0,0,0,0,1,1,0,1,0,0,1,0,12,18,0,0,1,0,0,2
2003,3,team_1,Recreativo,Celta,team_2,6,1,2,4,0,1,0,1,1,0,1,0,0,0,0,0,20,1,0,2,0,0,2,0
2003,3,team_1,Rayo Vallecano,Racing,team_1,4,1,3,1,0,0,0,1,0,1,1,0,1,0,0,0,16,9,0,1,0,0,1,0
2003,3,team_1,Villarreal,Alavés,team_2,3,3,2,2,0,0,0,0,0,1,1,0,1,0,0,1,14,13,0,0,0,0,1,1
2003,3,team_1,Mallorca,Atlético,team_2,5,3,1,3,0,0,0,0,1,0,1,0,0,1,0,1,17,11,0,0,0,2,2,0
2003,3,team_1,Málaga,Valencia,draw,3,0,5,5,1,1,1,1,0,0,0,0,0,0,0,0,4,3,2,2,0,0,0,0
2003,3,team_1,R. Sociedad,Real Betis,draw,3,3,7,5,1,0,1,1,0,0,0,0,0,1,0,0,2,8,2,0,0,1,0,0
2003,4,team_1,Alavés,Deportivo,team_2,3,5,3,6,0,1,1,1,1,1,0,0,0,0,1,0,12,7,1,2,0,0,0,0
2003,4,team_1,Real Betis,Barcelona,team_1,6,2,8,6,0,1,1,1,0,0,0,0,1,1,1,0,10,4,0,2,2,0,0,0
2003,4,team_1,Real Valladolid,Real Madrid,draw,2,2,2,7,1,2,1,0,0,0,1,0,0,0,0,1,8,2,0,1,0,0,1,0
2003,4,team_1,Racing,Villarreal,draw,4,4,2,2,0,0,1,0,1,1,1,1,0,1,0,0,13,15,0,0,0,0,1,2
2003,4,team_1,Espanyol,Sevilla,draw,7,3,1,2,0,0,0,0,1,1,2,0,0,1,0,1,18,14,0,0,0,2,3,0
2003,4,team_1,Celta,Málaga,draw,1,5,7,7,1,1,2,1,0,0,0,0,0,1,0,0,1,6,3,0,0,1,0,0
2003,4,team_1,Athletic,Mallorca,team_2,7,9,3,1,0,0,0,0,1,2,1,1,0,0,1,0,16,19,0,0,1,0,0,3
2003,4,team_1,Atlético,Recreativo,draw,3,9,7,2,0,0,1,0,0,2,0,1,1,0,1,0,9,20,1,0,0,0,0,3
2003,4,team_1,Osasuna,R. Sociedad,team_2,8,6,4,10,0,1,0,1,1,0,1,0,0,1,1,0,17,3,0,0,0,1,2,0
2003,4,team_1,Valencia,Rayo Vallecano,team_1,2,5,7,6,1,1,1,0,0,0,0,1,0,1,1,0,5,11,0,1,1,0,0,0
2003,5,team_1,Recreativo,Athletic,team_2,10,9,3,3,0,0,0,0,2,2,1,1,0,0,1,1,18,17,0,0,1,0,0,1
2003,5,team_1,Real Madrid,Alavés,team_1,3,5,8,4,2,0,0,1,0,2,0,0,0,0,2,1,5,13,0,0,1,0,0,1
2003,5,team_1,R. Sociedad,Real Valladolid,team_1,8,3,13,3,1,1,2,1,0,0,0,1,1,1,0,0,2,8,1,0,0,1,0,0
2003,5,team_1,Málaga,Atlético,team_1,7,4,9,8,1,0,1,1,0,0,0,0,1,2,1,1,7,10,0,0,2,1,0,0
2003,5,team_1,Mallorca,Espanyol,team_1,9,7,3,1,0,0,1,0,2,1,1,2,0,1,0,0,15,20,1,0,0,1,0,0
2003,5,team_1,Deportivo,Racing,team_2,6,5,8,3,1,0,2,1,1,1,0,1,0,1,0,0,4,11,3,0,0,1,0,0
2003,5,team_1,Rayo Vallecano,Villarreal,draw,8,5,6,3,1,0,0,0,0,1,2,1,1,1,0,1,12,16,0,0,0,1,1,0
2003,5,team_1,Barcelona,Osasuna,draw,5,11,6,6,1,0,1,0,0,2,1,1,1,0,0,1,9,19,0,0,0,0,1,3
2003,5,team_1,Valencia,Celta,team_2,2,3,10,9,2,1,1,2,0,0,0,0,0,1,1,0,3,1,1,0,0,1,0,0
2003,5,team_1,Sevilla,Real Betis,draw,3,6,2,11,0,1,0,1,1,0,0,0,1,1,2,1,14,6,0,1,3,0,0,0
2003,6,team_1,Villarreal,Deportivo,team_1,7,8,5,8,0,1,0,2,1,2,1,0,1,0,2,0,17,7,0,0,2,0,0,1
2003,6,team_1,Racing,Real Madrid,team_1,5,5,5,13,0,3,2,0,1,0,1,0,1,0,0,2,10,3,1,1,0,0,0,0
2003,6,team_1,Atlético,Valencia,draw,7,3,9,10,0,2,1,1,0,1,1,0,2,0,1,1,11,5,0,0,0,0,1,1
2003,6,team_1,Real Betis,Mallorca,team_2,7,9,12,5,1,1,1,1,0,2,0,1,1,0,2,0,6,12,0,2,1,0,0,0
2003,6,team_1,Athletic,Málaga,draw,10,8,5,12,0,2,1,1,2,0,1,0,0,1,1,1,14,4,1,1,0,0,0,0
2003,6,team_1,Alavés,R. Sociedad,draw,10,9,6,15,0,2,1,2,2,0,1,0,0,1,1,0,16,2,0,2,0,0,2,0
2003,6,team_1,Celta,Rayo Vallecano,team_2,3,10,10,8,1,1,3,0,0,0,0,2,1,2,0,0,1,13,1,0,0,1,0,0
2003,6,team_1,Espanyol,Recreativo,team_1,9,12,1,4,0,0,0,0,1,3,3,1,1,0,0,1,19,20,0,0,0,0,1,1
2003,6,team_1,Osasuna,Sevilla,team_1,13,4,8,3,0,0,0,0,2,1,1,0,0,2,2,2,18,15,0,0,1,4,0,0
2003,6,team_1,Real Valladolid,Barcelona,team_1,5,7,4,8,1,1,1,1,0,0,2,1,1,2,0,0,9,8,0,0,0,1,1,0
2003,7,team_1,Recreativo,Real Betis,draw,14,8,4,12,0,1,0,1,3,1,2,0,0,1,1,2,20,10,0,0,0,0,2,1
2003,7,team_1,Real Madrid,Villarreal,draw,7,8,13,8,3,1,0,0,0,1,1,1,0,1,2,2,4,14,0,1,0,0,1,0
2003,7,team_1,Valencia,Athletic,team_1,4,11,11,6,2,0,1,1,1,2,0,1,0,1,2,1,5,15,0,0,1,1,0,0
2003,7,team_1,Rayo Vallecano,Deportivo,team_2,10,11,9,9,1,1,1,2,0,2,2,1,2,0,0,0,12,9,1,0,0,0,0,2
2003,7,team_1,Barcelona,Alavés,team_1,9,12,9,8,1,0,1,1,0,2,2,1,2,1,0,1,11,17,0,0,0,1,1,0
2003,7,team_1,Celta,Atlético,draw,4,8,10,10,1,0,3,1,1,0,0,1,1,3,0,1,2,13,0,0,0,1,1,0
2003,7,team_1,Málaga,Espanyol,team_2,9,9,13,3,2,1,1,0,0,1,0,3,1,1,2,0,3,19,0,1,1,0,0,0
2003,7,team_1,Mallorca,Osasuna,team_1,9,14,6,10,1,1,2,0,2,2,1,1,0,0,0,2,8,16,3,1,0,0,0,0
2003,7,team_1,Sevilla,Real Valladolid,team_1,6,6,4,6,0,2,0,1,1,0,1,2,2,1,2,0,18,6,0,1,0,0,1,0
2003,7,team_1,R. Sociedad,Racing,team_1,11,5,17,7,2,1,2,2,0,1,0,1,1,1,1,0,1,7,0,2,1,0,0,0
2003,8,team_1,Atlético,Rayo Vallecano,team_1,8,12,10,10,0,1,1,1,0,1,1,2,3,2,2,0,12,13,0,0,2,0,0,1
2003,8,team_1,Real Valladolid,Mallorca,team_2,8,9,7,8,2,2,1,2,0,2,3,1,1,0,0,0,9,5,0,4,0,0,1,0
2003,8,team_1,Deportivo,Real Madrid,draw,12,8,11,14,1,3,3,0,2,0,1,1,0,1,0,2,6,4,1,0,0,1,0,0
2003,8,team_1,Osasuna,Recreativo,team_2,16,15,10,5,1,0,0,0,2,3,2,2,0,1,2,1,18,20,0,0,0,1,1,0
2003,8,team_1,Espanyol,Valencia,team_2,12,5,7,16,1,3,1,1,1,1,3,0,1,0,0,2,16,3,2,1,0,0,0,0
2003,8,team_1,Real Betis,Málaga,team_1,9,13,13,16,1,2,1,1,1,1,0,0,1,1,3,2,10,7,0,0,1,0,0,1
2003,8,team_1,Athletic,Celta,team_1,16,4,7,10,0,1,1,3,2,1,2,0,1,2,1,0,17,2,0,0,0,1,1,0
2003,8,team_1,Villarreal,R. Sociedad,team_2,9,12,9,19,1,3,0,2,1,0,1,0,1,1,3,1,15,1,0,1,1,0,0,0
2003,8,team_1,Alavés,Sevilla,team_1,18,7,9,6,0,1,1,0,2,1,2,1,1,2,1,2,19,14,0,1,0,0,1,0
2003,8,team_1,Racing,Barcelona,draw,7,10,8,15,1,2,2,1,1,0,2,2,1,2,0,0,11,8,0,1,0,0,1,0
2003,9,team_1,Málaga,Osasuna,team_1,16,17,16,10,2,1,1,0,1,3,1,2,1,0,2,2,9,20,0,0,0,0,2,2
2003,9,team_1,R. Sociedad,Deportivo,draw,12,12,20,11,3,1,3,3,0,2,0,1,1,1,1,0,1,7,2,0,0,1,0,0
2003,9,team_1,Rayo Vallecano,Real Madrid,team_2,14,8,10,14,1,3,1,0,1,0,3,1,2,1,0,3,14,5,0,0,0,2,2,0
2003,9,team_1,Barcelona,Villarreal,team_1,11,10,16,9,2,1,1,0,0,2,2,1,2,1,1,3,8,17,0,0,1,0,0,1
